var,date,value,table,type
Gross loans and advances ($m),2021-06-30,3532304.6,Tab 1g,All ADIs
Gross loans and advances ($m),2021-09-30,3601341.2,Tab 1g,All ADIs
Gross loans and advances ($m),2021-12-31,3679445.1,Tab 1g,All ADIs
Gross loans and advances ($m),2022-03-31,3752530.3,Tab 1g,All ADIs
Gross loans and advances ($m),2022-06-30,3840934.3,Tab 1g,All ADIs
Gross loans and advances ($m),2022-09-30,3890416.7,Tab 1g,All ADIs
Gross loans and advances ($m),2022-12-31,3957917.1,Tab 1g,All ADIs
Gross loans and advances ($m),2023-03-31,3994492,Tab 1g,All ADIs
Gross loans and advances ($m),2023-06-30,4023806.5,Tab 1g,All ADIs
Gross loans and advances ($m),2023-09-30,4062399.1,Tab 1g,All ADIs
Gross loans and advances ($m),2023-12-31,4092860.7,Tab 1g,All ADIs
Gross loans and advances ($m),2024-03-31,4126574.6,Tab 1g,All ADIs
Gross loans and advances ($m),2024-06-30,4180198.3,Tab 1g,All ADIs
Gross loans and advances ($m),2024-09-30,4230445.4,Tab 1g,All ADIs
Gross loans and advances ($m),2024-12-31,4322295.6,Tab 1g,All ADIs
Gross loans and advances ($m),2025-03-31,4366976.7,Tab 1g,All ADIs
Total non-performing exposures ($m),2004-09-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2004-12-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2005-03-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2005-06-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2005-09-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2005-12-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2006-03-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2006-06-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2006-09-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2006-12-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2007-03-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2007-06-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2007-09-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2007-12-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2008-03-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2008-06-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2008-09-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2008-12-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2009-03-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2009-06-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2009-09-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2009-12-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2010-03-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2010-06-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2010-09-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2010-12-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2011-03-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2011-06-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2011-09-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2011-12-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2012-03-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2012-06-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2012-09-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2012-12-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2013-03-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2013-06-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2013-09-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2013-12-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2014-03-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2014-06-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2014-09-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2014-12-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2015-03-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2015-06-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2015-09-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2015-12-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2016-03-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2016-06-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2016-09-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2016-12-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2017-03-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2017-06-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2017-09-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2017-12-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2018-03-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2018-06-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2018-09-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2018-12-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2019-03-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2019-06-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2019-09-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2019-12-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2020-03-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2020-06-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2020-09-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2020-12-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2021-03-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2021-06-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2021-09-30,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2021-12-31,NA,Tab 1g,All ADIs
Total non-performing exposures ($m),2022-03-31,35145.7,Tab 1g,All ADIs
Total non-performing exposures ($m),2022-06-30,33916.2,Tab 1g,All ADIs
Total non-performing exposures ($m),2022-09-30,32244.5,Tab 1g,All ADIs
Total non-performing exposures ($m),2022-12-31,31469,Tab 1g,All ADIs
Total non-performing exposures ($m),2023-03-31,32720,Tab 1g,All ADIs
Total non-performing exposures ($m),2023-06-30,34701.5,Tab 1g,All ADIs
Total non-performing exposures ($m),2023-09-30,36968,Tab 1g,All ADIs
Total non-performing exposures ($m),2023-12-31,38966.9,Tab 1g,All ADIs
Total non-performing exposures ($m),2024-03-31,42871.8,Tab 1g,All ADIs
Total non-performing exposures ($m),2024-06-30,45735.5,Tab 1g,All ADIs
Total non-performing exposures ($m),2024-09-30,46836.1,Tab 1g,All ADIs
Total non-performing exposures ($m),2024-12-31,47246.4,Tab 1g,All ADIs
Total non-performing exposures ($m),2025-03-31,51054.9,Tab 1g,All ADIs
Non-performing to loans and advances,2004-09-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2004-12-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2005-03-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2005-06-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2005-09-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2005-12-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2006-03-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2006-06-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2006-09-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2006-12-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2007-03-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2007-06-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2007-09-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2007-12-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2008-03-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2008-06-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2008-09-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2008-12-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2009-03-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2009-06-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2009-09-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2009-12-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2010-03-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2010-06-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2010-09-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2010-12-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2011-03-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2011-06-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2011-09-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2011-12-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2012-03-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2012-06-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2012-09-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2012-12-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2013-03-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2013-06-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2013-09-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2013-12-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2014-03-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2014-06-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2014-09-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2014-12-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2015-03-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2015-06-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2015-09-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2015-12-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2016-03-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2016-06-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2016-09-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2016-12-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2017-03-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2017-06-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2017-09-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2017-12-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2018-03-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2018-06-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2018-09-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2018-12-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2019-03-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2019-06-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2019-09-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2019-12-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2020-03-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2020-06-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2020-09-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2020-12-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2021-03-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2021-06-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2021-09-30,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2021-12-31,NA,Tab 1g,All ADIs
Non-performing to loans and advances,2022-03-31,0.009,Tab 1g,All ADIs
Non-performing to loans and advances,2022-06-30,0.009,Tab 1g,All ADIs
Non-performing to loans and advances,2022-09-30,0.008,Tab 1g,All ADIs
Non-performing to loans and advances,2022-12-31,0.008,Tab 1g,All ADIs
Non-performing to loans and advances,2023-03-31,0.008,Tab 1g,All ADIs
Non-performing to loans and advances,2023-06-30,0.009,Tab 1g,All ADIs
Non-performing to loans and advances,2023-09-30,0.009,Tab 1g,All ADIs
Non-performing to loans and advances,2023-12-31,0.01,Tab 1g,All ADIs
Non-performing to loans and advances,2024-03-31,0.01,Tab 1g,All ADIs
Non-performing to loans and advances,2024-06-30,0.011,Tab 1g,All ADIs
Non-performing to loans and advances,2024-09-30,0.011,Tab 1g,All ADIs
Non-performing to loans and advances,2024-12-31,0.011,Tab 1g,All ADIs
Non-performing to loans and advances,2025-03-31,0.012,Tab 1g,All ADIs
Total LCR liquid assets ($m),2004-09-30,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2004-12-31,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2005-03-31,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2005-06-30,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2005-09-30,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2005-12-31,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2006-03-31,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2006-06-30,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2006-09-30,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2006-12-31,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2007-03-31,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2007-06-30,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2007-09-30,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2007-12-31,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2008-03-31,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2008-06-30,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2008-09-30,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2008-12-31,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2009-03-31,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2009-06-30,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2009-09-30,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2009-12-31,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2010-03-31,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2010-06-30,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2010-09-30,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2010-12-31,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2011-03-31,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2011-06-30,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2011-09-30,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2011-12-31,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2012-03-31,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2012-06-30,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2012-09-30,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2012-12-31,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2013-03-31,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2013-06-30,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2013-09-30,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2013-12-31,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2014-03-31,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2014-06-30,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2014-09-30,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2014-12-31,NA,Tab 1g,All ADIs
Total LCR liquid assets ($m),2015-03-31,629169.6,Tab 1g,All ADIs
Total LCR liquid assets ($m),2015-06-30,626711.4,Tab 1g,All ADIs
Total LCR liquid assets ($m),2015-09-30,641407.8,Tab 1g,All ADIs
Total LCR liquid assets ($m),2015-12-31,686665.5,Tab 1g,All ADIs
Total LCR liquid assets ($m),2016-03-31,641565.5,Tab 1g,All ADIs
Total LCR liquid assets ($m),2016-06-30,650366,Tab 1g,All ADIs
Total LCR liquid assets ($m),2016-09-30,642350.2,Tab 1g,All ADIs
Total LCR liquid assets ($m),2016-12-31,680976.2,Tab 1g,All ADIs
Total LCR liquid assets ($m),2017-03-31,651771,Tab 1g,All ADIs
Total LCR liquid assets ($m),2017-06-30,651550.1,Tab 1g,All ADIs
Total LCR liquid assets ($m),2017-09-30,631161.8,Tab 1g,All ADIs
Total LCR liquid assets ($m),2017-12-31,656611.2,Tab 1g,All ADIs
Total LCR liquid assets ($m),2018-03-31,683077.3,Tab 1g,All ADIs
Total LCR liquid assets ($m),2018-06-30,685723.8,Tab 1g,All ADIs
Total LCR liquid assets ($m),2018-09-30,673771.5,Tab 1g,All ADIs
Total LCR liquid assets ($m),2018-12-31,686088.7,Tab 1g,All ADIs
Total LCR liquid assets ($m),2019-03-31,671156.9,Tab 1g,All ADIs
Total LCR liquid assets ($m),2019-06-30,681358.1,Tab 1g,All ADIs
Total LCR liquid assets ($m),2019-09-30,692935.8,Tab 1g,All ADIs
Total LCR liquid assets ($m),2019-12-31,707509,Tab 1g,All ADIs
Total LCR liquid assets ($m),2020-03-31,891076.8,Tab 1g,All ADIs
Total LCR liquid assets ($m),2020-06-30,870090,Tab 1g,All ADIs
Total LCR liquid assets ($m),2020-09-30,893024.9,Tab 1g,All ADIs
Total LCR liquid assets ($m),2020-12-31,904992.6,Tab 1g,All ADIs
Total LCR liquid assets ($m),2021-03-31,846536.8,Tab 1g,All ADIs
Total LCR liquid assets ($m),2021-06-30,891849.5,Tab 1g,All ADIs
Total LCR liquid assets ($m),2021-09-30,932756.2,Tab 1g,All ADIs
Total LCR liquid assets ($m),2021-12-31,1022242.8,Tab 1g,All ADIs
Total LCR liquid assets ($m),2022-03-31,961363.1,Tab 1g,All ADIs
Total LCR liquid assets ($m),2022-06-30,986076.4,Tab 1g,All ADIs
Total LCR liquid assets ($m),2022-09-30,960456,Tab 1g,All ADIs
Total LCR liquid assets ($m),2022-12-31,984847.9,Tab 1g,All ADIs
Total LCR liquid assets ($m),2023-03-31,994621.9,Tab 1g,All ADIs
Total LCR liquid assets ($m),2023-06-30,970234.5,Tab 1g,All ADIs
Total LCR liquid assets ($m),2023-09-30,939107.4,Tab 1g,All ADIs
Total LCR liquid assets ($m),2023-12-31,965435.7,Tab 1g,All ADIs
Total LCR liquid assets ($m),2024-03-31,947494,Tab 1g,All ADIs
Total LCR liquid assets ($m),2024-06-30,929916.3,Tab 1g,All ADIs
Total LCR liquid assets ($m),2024-09-30,936014.1,Tab 1g,All ADIs
Total LCR liquid assets ($m),2024-12-31,996043.1,Tab 1g,All ADIs
Total LCR liquid assets ($m),2025-03-31,1002430.7,Tab 1g,All ADIs
Net cash outflows ($m),2004-09-30,NA,Tab 1g,All ADIs
Net cash outflows ($m),2004-12-31,NA,Tab 1g,All ADIs
Net cash outflows ($m),2005-03-31,NA,Tab 1g,All ADIs
Net cash outflows ($m),2005-06-30,NA,Tab 1g,All ADIs
Net cash outflows ($m),2005-09-30,NA,Tab 1g,All ADIs
Net cash outflows ($m),2005-12-31,NA,Tab 1g,All ADIs
Net cash outflows ($m),2006-03-31,NA,Tab 1g,All ADIs
Net cash outflows ($m),2006-06-30,NA,Tab 1g,All ADIs
Net cash outflows ($m),2006-09-30,NA,Tab 1g,All ADIs
Net cash outflows ($m),2006-12-31,NA,Tab 1g,All ADIs
Net cash outflows ($m),2007-03-31,NA,Tab 1g,All ADIs
Net cash outflows ($m),2007-06-30,NA,Tab 1g,All ADIs
Net cash outflows ($m),2007-09-30,NA,Tab 1g,All ADIs
Net cash outflows ($m),2007-12-31,NA,Tab 1g,All ADIs
Net cash outflows ($m),2008-03-31,NA,Tab 1g,All ADIs
Net cash outflows ($m),2008-06-30,NA,Tab 1g,All ADIs
Net cash outflows ($m),2008-09-30,NA,Tab 1g,All ADIs
Net cash outflows ($m),2008-12-31,NA,Tab 1g,All ADIs
Net cash outflows ($m),2009-03-31,NA,Tab 1g,All ADIs
Net cash outflows ($m),2009-06-30,NA,Tab 1g,All ADIs
Net cash outflows ($m),2009-09-30,NA,Tab 1g,All ADIs
Net cash outflows ($m),2009-12-31,NA,Tab 1g,All ADIs
Net cash outflows ($m),2010-03-31,NA,Tab 1g,All ADIs
Net cash outflows ($m),2010-06-30,NA,Tab 1g,All ADIs
Net cash outflows ($m),2010-09-30,NA,Tab 1g,All ADIs
Net cash outflows ($m),2010-12-31,NA,Tab 1g,All ADIs
Net cash outflows ($m),2011-03-31,NA,Tab 1g,All ADIs
Net cash outflows ($m),2011-06-30,NA,Tab 1g,All ADIs
Net cash outflows ($m),2011-09-30,NA,Tab 1g,All ADIs
Net cash outflows ($m),2011-12-31,NA,Tab 1g,All ADIs
Net cash outflows ($m),2012-03-31,NA,Tab 1g,All ADIs
Net cash outflows ($m),2012-06-30,NA,Tab 1g,All ADIs
Net cash outflows ($m),2012-09-30,NA,Tab 1g,All ADIs
Net cash outflows ($m),2012-12-31,NA,Tab 1g,All ADIs
Net cash outflows ($m),2013-03-31,NA,Tab 1g,All ADIs
Net cash outflows ($m),2013-06-30,NA,Tab 1g,All ADIs
Net cash outflows ($m),2013-09-30,NA,Tab 1g,All ADIs
Net cash outflows ($m),2013-12-31,NA,Tab 1g,All ADIs
Net cash outflows ($m),2014-03-31,NA,Tab 1g,All ADIs
Net cash outflows ($m),2014-06-30,NA,Tab 1g,All ADIs
Net cash outflows ($m),2014-09-30,NA,Tab 1g,All ADIs
Net cash outflows ($m),2014-12-31,NA,Tab 1g,All ADIs
Net cash outflows ($m),2015-03-31,521647.9,Tab 1g,All ADIs
Net cash outflows ($m),2015-06-30,530542.3,Tab 1g,All ADIs
Net cash outflows ($m),2015-09-30,526421.9,Tab 1g,All ADIs
Net cash outflows ($m),2015-12-31,557592.1,Tab 1g,All ADIs
Net cash outflows ($m),2016-03-31,495761.4,Tab 1g,All ADIs
Net cash outflows ($m),2016-06-30,539405.2,Tab 1g,All ADIs
Net cash outflows ($m),2016-09-30,503431.8,Tab 1g,All ADIs
